Name,Overall,Potential,Age,Club,Nationality,Positions,ValueEUR,WageEUR,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,AgeCategory,RatingCategory
Kim Jin Ya,66,72,24,FC Seoul,Korea Republic,"LB,RM",1300000,2000,85,53,59,67,57,66,Adult,Average
K. Ruiz-Atil,66,78,19,AJ Auxerre,France,"CAM,LW",2000000,3000,67,54,64,72,44,40,Young,Average
R. Pietrzak,66,66,30,Lechia Gdańsk,Poland,LB,725000,3000,68,57,60,66,62,66,Senior,Average
R. Pereira de Sa,66,68,25,FC Sochaux-Montbéliard,France,"CM,LM",1100000,2000,72,56,67,70,56,59,Adult,Average
K. Bryan,66,70,25,West Bromwich Albion,England,CB,1100000,9000,60,51,57,60,66,70,Adult,Average
S. Ramizi,66,66,30,FC Winterthur,Kosovo,"LM,RM",825000,3000,71,60,61,65,48,65,Senior,Average
J. Busk,66,66,28,1. FC Union Berlin,Denmark,GK,600000,7000,67,60,63,68,44,63,Adult,Average
Rodrigo Ribeiro,66,84,17,Sporting CP,Portugal,ST,2100000,850,73,65,49,66,22,60,Young,Average
B. Yılmaz,66,72,22,Galatasaray SK,Turkey,"LW,RW",1400000,15000,82,65,58,68,31,69,Young,Average
Jeong Jae Hee,66,66,28,Pohang Steelers,Korea Republic,"RM,RW",850000,3000,89,60,57,67,47,65,Adult,Average
M. Thiam,66,66,27,Universitatea Cluj,Senegal,"LW,ST",900000,2000,80,62,60,68,46,72,Adult,Average
M. Hawsawi,66,66,30,Al Taawoun,Saudi Arabia,CB,700000,7000,56,46,45,53,67,67,Senior,Average
J. Sims,66,68,25,Ross County FC,England,"LM,RM",1100000,2000,81,61,61,68,31,50,Adult,Average
K. Chodyna,66,73,23,Zagłębie Lubin,Poland,"RM,RB",1700000,3000,84,55,58,66,59,65,Adult,Average
W. Caicedo,66,66,29,9 de Octubre,Ecuador,ST,850000,500,66,68,58,65,35,65,Adult,Average
E. López,66,73,21,Godoy Cruz,Argentina,RB,1600000,3000,83,47,60,70,59,71,Young,Average
D. Zagorac,66,66,35,Dinamo Zagreb,Croatia,GK,90000,500,69,65,62,68,43,61,Senior,Average
S. Rosted,66,66,27,Brøndby IF,Norway,CB,800000,4000,40,47,51,52,64,77,Adult,Average
F. Román Villalba,66,74,23,Club Atlético Aldosivi,Paraguay,"LB,LWB",1800000,3000,78,45,53,62,63,62,Adult,Average
S. Turati,66,78,20,Frosinone,Italy,GK,1800000,4000,65,61,64,69,35,70,Young,Average
S. Nieuwpoort,66,66,29,Excelsior,Netherlands,CB,725000,2000,66,33,53,58,66,66,Adult,Average
T. Monare,66,66,32,Orlando Pirates,South Africa,"CM,CDM,RM",675000,500,74,66,66,68,67,64,Senior,Average
Víctor García,66,66,28,Śląsk Wrocław,Spain,"LB,LM",775000,3000,70,48,62,64,62,57,Adult,Average
S. Nachreiner,66,66,33,SSV Jahn Regensburg,Germany,CB,400000,4000,44,23,40,36,68,68,Senior,Average
M. Sangare,66,78,20,SV Zulte Waregem,Mali,"CAM,RM,ST",2100000,6000,81,62,61,70,32,55,Young,Average
M. Pineda,66,75,24,Chicago Fire Football Club,United States,"CB,CDM",1800000,2000,53,31,48,58,67,70,Adult,Average
F. Cardozo,66,75,21,Club Olimpia,Paraguay,"LM,RM",1900000,500,72,63,59,69,26,59,Young,Average
L. Gülen,66,68,28,Miedź Legnica,Switzerland,CB,850000,2000,78,30,49,61,65,73,Adult,Average
I. Lepinjica,66,73,22,DSC Arminia Bielefeld,Croatia,CDM,1600000,5000,61,47,59,58,65,73,Young,Average
R. Flamingo,66,78,19,Vitesse,Netherlands,CB,1900000,4000,69,58,61,62,66,68,Young,Average
M. Gorgelin,66,66,31,Le Havre AC,France,GK,450000,2000,65,64,67,66,47,66,Senior,Average
J. Aguilar,66,66,33,Guaireña FC,Paraguay,"CDM,CM",425000,500,59,46,55,52,62,69,Senior,Average
B. Sepúlveda,66,66,29,Barracas Central,Argentina,ST,850000,4000,53,67,51,61,28,71,Adult,Average
C. Rocchia,66,70,24,Dijon FCO,France,"LB,LM",1100000,2000,77,55,58,65,60,67,Adult,Average
Q. Braat,66,71,24,Real Oviedo,France,GK,1000000,2000,67,66,64,69,26,68,Adult,Average
J. Leudo,66,66,28,Rosario Central,Colombia,CDM,750000,5000,44,58,53,60,66,82,Adult,Average
J. Archer,66,68,29,Queens Park Rangers,Scotland,GK,700000,8000,67,65,66,67,43,66,Adult,Average
E. Rivera,66,66,32,Club Always Ready,Bolivia,"CM,CDM",675000,500,61,58,63,65,62,62,Senior,Average
A. Sanyang,66,74,23,Grenoble Foot 38,Gambia,"RM,ST,LW",1900000,2000,85,60,56,73,40,59,Adult,Average
J. Brayford,66,66,34,Burton Albion,England,"CB,RB",275000,2000,51,45,60,62,65,71,Senior,Average
S. Oméonga,66,67,26,Livingston FC,Belgium,CM,1000000,2000,78,53,63,70,62,71,Adult,Average
M. Mak,66,66,30,PGE FKS Stal Mielec,Poland,"CAM,LM,ST",825000,1000,83,64,61,69,44,52,Senior,Average
T. Goppel,66,68,25,SV Wehen Wiesbaden,Netherlands,"RM,CAM",1100000,3000,86,55,60,66,49,67,Adult,Average
B. Rusu,66,66,32,FCSB (Steaua),Romania,ST,700000,6000,70,66,58,63,27,70,Senior,Average
B. Paulsen,66,66,30,Odense Boldklub,Denmark,CB,700000,4000,50,58,54,54,65,79,Senior,Average
O. Gürbulak,66,66,29,Ümraniyespor,Turkey,"CM,CAM,CDM",825000,5000,65,64,70,66,53,61,Adult,Average
N. Manfredini,66,66,34,Benevento,Italy,GK,150000,1000,69,64,63,68,45,63,Senior,Average
M. Engels,66,66,28,Sparta Rotterdam,Germany,"ST,LM",875000,4000,82,65,62,67,27,65,Adult,Average
M. Chajia,66,72,24,Como,Belgium,"LM,CAM",1400000,1000,74,56,65,69,32,39,Adult,Average
Jesús Bueno,66,72,23,Philadelphia Union,Venezuela,"CDM,CM",1200000,2000,60,50,62,60,64,68,Adult,Average
M. Poaty,66,70,24,Seraing,Congo,"LWB,LB,LM",1100000,4000,87,49,53,65,62,72,Adult,Average
M. Bernauer,66,73,24,Paris FC,France,"RB,CB",1600000,2000,64,46,66,64,64,66,Adult,Average
Yu Hanchao,66,66,35,Shanghai Shenhua FC,China PR,"LM,RM",350000,3000,73,61,64,68,40,59,Senior,Average
M. Carrasco,66,66,29,C.D. Universidad Católica del Ecuador,Ecuador,RB,750000,500,81,48,58,63,59,66,Adult,Average
Matheus Rossetto,66,67,26,Atlanta United,Brazil,"CM,CDM",1000000,3000,72,61,65,71,41,58,Adult,Average
V. Mantovani,66,70,26,Ternana,Italy,CB,1100000,7000,44,25,40,49,68,72,Adult,Average
Darío Poveda,66,71,25,UD Ibiza,Spain,ST,1300000,8000,50,67,56,64,25,51,Adult,Average
A. Vlad,66,71,23,FCSB (Steaua),Romania,GK,1000000,3000,66,65,71,70,41,60,Adult,Average
Ba Dun,66,66,26,Tianjin Jinmen Tiger FC,China PR,"RM,RW,ST",925000,3000,84,60,58,66,41,65,Adult,Average
Pablo Iñiguez,66,68,28,Villarreal Club de Fútbol B,Spain,"CB,CDM",850000,2000,40,43,56,60,67,65,Adult,Average
J. Ramis,66,66,32,Cerro Largo Fútbol Club,Uruguay,"ST,LM",700000,500,74,62,55,73,35,64,Senior,Average
Zhang Chengdong,66,66,33,Beijing Guoan FC,China PR,"CB,RB",400000,5000,60,66,65,68,63,79,Senior,Average
R. Magyar,66,66,31,Hammarby IF,Sweden,CB,575000,2000,46,38,52,47,65,75,Senior,Average
Koo Ja Cheol,66,66,33,Jeju United FC,Korea Republic,"CM,CAM,RM",525000,3000,61,65,68,68,55,61,Senior,Average
M. Gargiulo,66,68,26,Modena,Italy,"CM,CAM",1100000,1000,60,54,62,65,61,77,Adult,Average
L. Ramírez,66,70,24,Caracas Fútbol Club,Venezuela,"CM,CAM",1200000,500,63,57,62,65,50,61,Adult,Average
Fortuño,66,74,20,RCD Espanyol de Barcelona,Spain,GK,1600000,3000,65,64,64,66,42,65,Young,Average
Olaetxea,66,66,29,Albacete BP,Spain,"CM,CDM,RM",825000,3000,64,69,63,68,55,57,Adult,Average
P. Menzel,66,72,23,SK Austria Klagenfurt,Germany,GK,1100000,2000,68,65,66,67,22,65,Adult,Average
R. Opruț,66,72,24,AFC Hermannstadt,Romania,LB,1300000,2000,78,36,54,61,60,72,Adult,Average
N. Ahamada,66,78,20,VfB Stuttgart,France,CM,2100000,5000,69,50,63,72,57,61,Young,Average
Gu Chao,66,66,32,Zhejiang Professional FC,China PR,GK,425000,3000,66,64,62,69,50,60,Senior,Average
P. Ba,66,66,29,Pau FC,Mauritania,ST,850000,3000,73,66,52,66,26,69,Adult,Average
A. Papadopoulos,66,75,22,Borussia Dortmund II,Germany,"CB,CM",1800000,1000,66,27,46,57,63,81,Young,Average
D. Charles,66,69,26,Bolton Wanderers,Northern Ireland,ST,1100000,5000,79,65,58,65,42,77,Adult,Average
C. Psyché,66,66,33,Tromsø IL,France,CB,400000,2000,42,40,50,49,63,80,Senior,Average
V. Antov,66,77,21,AC Monza,Bulgaria,CB,1800000,8000,60,36,47,48,63,76,Young,Average
S. Dikmen,66,66,28,İttifak Holding Konyaspor,Turkey,CDM,750000,5000,66,43,57,61,65,67,Adult,Average
M. Tomianovic,66,74,20,Royal Pari,Bolivia,"RM,RW",1900000,500,83,64,63,64,60,70,Young,Average
Ko Kwang Min,66,66,33,FC Seoul,Korea Republic,"LB,LWB",450000,2000,77,58,61,64,59,52,Senior,Average
J. Valencia,66,71,25,Austin FC,Colombia,"CDM,CM",1100000,2000,69,52,62,68,61,64,Adult,Average
Zeca,66,66,28,Houston Dynamo,Brazil,"RB,LB",775000,2000,75,54,63,66,61,58,Adult,Average
A. Sigurðarson,66,66,28,AC Horsens,Iceland,"LM,RM",850000,4000,80,62,61,67,36,58,Adult,Average
O. Villadsen,66,75,20,FC Nordsjælland,Denmark,"RB,RWB",1800000,3000,85,47,61,70,59,65,Young,Average
J. Karlstrøm,66,72,25,Molde FK,Norway,GK,1100000,2000,68,63,69,68,38,65,Adult,Average
M. Duffy,66,66,27,Derry City,Republic of Ireland,LM,900000,1000,81,60,61,68,44,57,Adult,Average
J. Cornejo,66,66,32,CD Antofagasta,Chile,"CB,LB",550000,2000,74,57,63,63,65,69,Senior,Average
G. Byers,66,68,26,Sheffield Wednesday,Scotland,CM,1100000,5000,59,61,61,66,56,65,Adult,Average
C. Capone,66,74,23,Südtirol,Italy,"LW,CF",1900000,12000,72,59,60,72,23,51,Adult,Average
A. Oviedo,66,69,26,Club Cerro Porteño,Paraguay,ST,1100000,500,80,64,48,65,25,57,Adult,Average
Z. Lepasa,66,71,25,Orlando Pirates,South Africa,"ST,CF",1300000,500,75,68,47,63,26,55,Adult,Average
Matheus Babi,66,71,24,Santa Clara,Brazil,ST,1300000,2000,74,69,49,60,21,56,Adult,Average
J. Che,66,82,18,TSG Hoffenheim,United States,"RWB,CB,RB",2100000,700,73,26,56,62,62,67,Young,Average
T. Itō,66,69,25,1. FC Magdeburg,Japan,LW,1100000,5000,79,52,57,74,22,35,Adult,Average
N. Cabrera,66,66,39,Club Always Ready,Bolivia,"CB,RB",150000,500,46,40,51,48,66,63,Senior,Average
Joel Pereira,66,70,26,RKC Waalwijk,Portugal,GK,925000,2000,66,64,65,67,43,64,Adult,Average
G. Moncur,66,66,28,Leyton Orient,England,"CAM,CM,LM",850000,5000,65,63,66,67,47,56,Adult,Average
J. Bolívar,66,73,22,Sport Boys,Peru,"LB,LM",1600000,500,77,59,62,63,61,62,Young,Average
Barbero,66,73,23,CA Osasuna,Spain,ST,1700000,7000,69,66,50,62,21,63,Adult,Average
C. Connolly,66,71,24,Blackpool,England,"CB,RB,CDM",1200000,3000,59,56,63,64,65,72,Adult,Average
J. Thorniley,66,72,25,Blackpool,England,CB,1200000,4000,62,36,50,55,66,71,Adult,Average
T. Huk,66,67,27,Piast Gliwice,Slovakia,CB,850000,3000,61,29,47,44,66,65,Adult,Average
I. Kharatin,66,66,27,Legia Warszawa,Ukraine,CDM,800000,3000,53,61,59,60,64,71,Adult,Average
M. Tillman,66,83,20,Rangers FC,United States,"CAM,ST,LM",2200000,10000,79,64,57,67,19,60,Young,Average
M. Tenho,66,69,27,HJK Helsinki,Finland,CB,975000,500,58,23,49,50,66,69,Adult,Average
G. González,66,66,28,Delfín Sporting Club,Uruguay,"CDM,CM",750000,500,68,55,62,68,64,60,Adult,Average
M. Browne,66,70,24,Oxford United,England,"LW,LM,RM",1200000,4000,83,60,60,69,27,60,Adult,Average
Y. Chermiti,66,79,18,Sporting CP,Portugal,ST,2000000,2000,71,63,47,64,29,69,Young,Average
V. Eicher,66,66,31,1. FC Heidenheim 1846,Germany,GK,450000,5000,66,65,60,68,45,66,Senior,Average
D. Velkovski,66,67,27,KSV Cercle Brugge,Bulgaria,"LB,LWB",900000,4000,68,51,59,63,63,66,Adult,Average
Go Yo Han,66,66,34,FC Seoul,Korea Republic,"CM,RM,ST",400000,3000,76,59,64,67,62,71,Senior,Average
W. Araujo,66,67,26,Metropolitanos de Caracas FC,Paraguay,"CAM,CM",1000000,500,70,68,64,66,26,56,Adult,Average
K. Drygas,66,66,30,Pogoń Szczecin,Poland,"CM,CDM",825000,3000,59,64,66,65,65,73,Senior,Average
D. Asprilla,66,66,30,Portland Timbers,Colombia,"LM,RM",825000,3000,74,69,61,67,44,71,Senior,Average
P. Kioso,66,73,22,Rotherham United,Republic of Ireland,"RWB,RB",1600000,4000,70,45,58,63,62,69,Young,Average
T. Meißner,66,66,31,F.C. Hansa Rostock,Germany,CB,575000,4000,61,38,44,49,66,71,Senior,Average
S. Sarr,66,70,26,GD Chaves,Senegal,"CDM,CM",1100000,2000,57,59,60,61,63,83,Adult,Average
J. Kade,66,73,23,SG Dynamo Dresden,Germany,"CM,CDM",1700000,3000,69,53,65,69,63,50,Adult,Average
A. Auassar,66,66,35,Sparta Rotterdam,Netherlands,"CB,CDM",230000,2000,31,62,62,58,64,78,Senior,Average
B. Šerbečić,66,71,24,Aalesunds FK,Bosnia and Herzegovina,CB,1200000,1000,47,33,46,51,65,74,Adult,Average
M. Eberwein,66,69,26,Borussia Dortmund II,Germany,"CAM,ST",1100000,2000,72,65,61,66,34,70,Adult,Average
C. Operi,66,70,25,Le Havre AC,Côte d'Ivoire,"LB,LM",1100000,2000,76,52,61,64,59,68,Adult,Average
F. Kanouté,66,74,23,FC Sochaux-Montbéliard,Senegal,"CDM,CM",1800000,4000,61,58,60,68,63,72,Adult,Average
A. Makoumbou,66,71,23,Cagliari,Congo,CM,1300000,1000,72,49,65,68,63,75,Adult,Average
Q. Maceiras,66,69,26,BSC Young Boys,Switzerland,"RB,LB",1000000,6000,79,56,59,65,61,69,Adult,Average
I. Jebali,66,66,30,Odense Boldklub,Tunisia,"ST,CF,CAM",850000,5000,70,64,62,71,38,70,Senior,Average
Ivo Pinto,66,66,32,Fortuna Sittard,Portugal,"RB,CB,LB",600000,4000,75,46,59,63,62,69,Senior,Average
F. Sgarbi,66,72,24,Perugia,Italy,CB,1200000,1000,61,29,39,43,66,73,Adult,Average
M. Antonucci,66,73,23,Cittadella,Italy,"CAM,CF",1700000,950,68,57,65,69,32,54,Adult,Average
R. Piscopo,66,72,24,Newcastle Jets,Australia,"CAM,LM",1400000,950,79,65,60,74,39,61,Adult,Average
Rubén Alves,66,68,27,Racing Santander,Spain,CB,900000,3000,69,44,49,58,65,70,Adult,Average
Dário Essugo,66,82,17,Sporting CP,Portugal,"CDM,CM",2000000,500,65,52,59,67,63,70,Young,Average
T. Anjorin,66,82,20,Huddersfield Town,England,"CAM,RW,CM",2200000,17000,79,65,64,68,48,65,Young,Average
P. Sander,66,70,24,Holstein Kiel,Germany,"CM,CDM,RM",1200000,5000,58,55,64,68,57,65,Adult,Average
A. Fontana,66,71,22,Ascoli,United States,CAM,1300000,1000,74,63,62,69,46,61,Young,Average
D. Lemajić,66,66,28,KAA Gent,Serbia,ST,875000,7000,45,67,49,53,28,78,Adult,Average
B. Mumba,66,76,20,Plymouth Argyle,England,"RWB,LWB,RB",1800000,8000,76,45,58,71,62,56,Young,Average
N. Robertha,66,72,24,D.C. United,Curacao,"ST,LW",1400000,2000,82,66,51,67,26,64,Adult,Average
E. Babayan,66,67,26,Randers FC,Armenia,LM,1000000,5000,79,57,61,68,42,64,Adult,Average
Théo Fonseca,66,76,22,Futebol Clube de Famalicão,Portugal,ST,1900000,3000,78,67,56,67,22,57,Young,Average
U. Akyol,66,70,24,Antalyaspor,Germany,"CM,CDM",1200000,7000,67,55,65,67,63,67,Adult,Average
A. Pearce,66,66,33,AFC Wimbledon,Republic of Ireland,CB,400000,4000,33,26,44,43,66,72,Senior,Average
M. Heylen,66,67,28,FC Emmen,Belgium,CB,800000,3000,39,37,55,50,65,75,Adult,Average
Buatu,66,68,28,Valenciennes FC,Angola,CB,850000,2000,58,41,51,54,65,75,Adult,Average
D. Villalba,66,66,31,Mushuc Runa,Paraguay,CB,575000,500,66,32,47,51,66,69,Senior,Average
J. Medranda,66,66,28,Seattle Sounders FC,Colombia,"LWB,LM,LB",775000,2000,71,62,61,67,59,66,Adult,Average
S. Bakış,66,66,28,FC Andorra,Turkey,ST,875000,3000,37,67,51,60,29,64,Adult,Average
A. Bono,66,66,28,Toronto FC,United States,GK,600000,2000,66,64,63,70,31,62,Adult,Average
E. Bennett,66,66,33,Shrewsbury Town,England,RWB,450000,3000,64,59,63,62,61,65,Senior,Average
J. Holt,66,66,29,Livingston FC,Scotland,"CDM,CM",725000,2000,75,59,61,67,61,59,Adult,Average
A. Hagelskjær,66,70,25,Sarpsborg 08 FF,Denmark,"CB,LB",1100000,4000,68,48,62,60,67,71,Adult,Average
F. Rogić,66,66,29,IK Sirius,Sweden,CM,825000,2000,69,59,61,67,61,76,Adult,Average
S. Aresti,66,66,36,Cagliari,Italy,GK,90000,800,64,63,60,65,37,69,Senior,Average
J. Osei-Tutu,66,75,23,VfL Bochum 1848,England,"RW,RB",1900000,7000,89,59,58,68,59,62,Adult,Average
J. Simpson,66,70,25,Cardiff City,England,CB,1100000,9000,54,37,50,55,66,67,Adult,Average
J. Kaprof,66,66,27,Club Atlético Central Córdoba,Argentina,"ST,CF,CAM",925000,5000,78,64,59,68,32,66,Adult,Average
C. Coventry,66,75,22,West Ham United,Republic of Ireland,"CM,CDM",1900000,14000,64,53,64,68,62,67,Young,Average
T. Flanagan,66,66,30,Shrewsbury Town,Northern Ireland,CB,700000,3000,43,34,52,57,65,77,Senior,Average
T. Valencia,66,66,31,Barcelona Sporting Club,Ecuador,"RB,RM",625000,500,77,65,59,66,63,68,Senior,Average
A. Scully,66,75,23,Wigan Athletic,Republic of Ireland,"LM,RM,LW",1900000,3000,81,63,57,69,34,55,Adult,Average
N. Besler,66,66,29,Real Salt Lake,United States,"CDM,CB",725000,2000,56,41,58,60,65,73,Adult,Average
S. Rossbach,66,69,26,Vålerenga Fotball,Norway,GK,850000,1000,68,63,65,69,49,63,Adult,Average
D. Petratos,66,66,29,ATK Mohun Bagan FC,Australia,"CAM,ST,LM",850000,1000,68,65,65,68,47,71,Adult,Average
J. Shaughnessy,66,66,29,St. Mirren,Republic of Ireland,CB,725000,2000,68,26,48,55,66,72,Adult,Average
Ha Chang Rae,66,69,27,Pohang Steelers,Korea Republic,CB,975000,2000,49,25,41,48,66,73,Adult,Average
Miguel Berry,66,70,24,D.C. United,Spain,ST,1200000,2000,71,63,48,66,27,70,Adult,Average
M. Rogers,66,82,19,Manchester City,England,"LW,RW",2200000,17000,75,65,60,66,40,65,Young,Average
E. Perleche,66,73,21,Cienciano,Peru,RB,1600000,500,72,48,55,62,60,64,Young,Average
J. Chávez,66,77,20,Independiente del Valle,Ecuador,"LM,LWB",1900000,500,81,52,56,65,59,63,Young,Average
E. Jirka,66,69,24,FC Viktoria Plzeň,Slovakia,"RM,LM",1200000,500,85,64,60,61,33,73,Adult,Average
J. Heil,66,70,25,TSV Egger Glas Hartberg,Austria,"CDM,CM,LM",1100000,3000,66,60,62,65,62,73,Adult,Average
Adri Castellano,66,66,28,SD Ponferradina,Spain,"LB,CB",775000,3000,68,38,55,58,63,67,Adult,Average
R. Cuba,66,66,30,Sport Boys,Peru,"RB,LB,CB",725000,500,79,48,55,58,62,59,Senior,Average
R. Pich,66,66,33,Legia Warszawa,Slovakia,"LM,RM,CF",525000,3000,80,65,61,68,28,49,Senior,Average
A. Quintana,66,74,21,Cienciano,Peru,LB,1800000,500,75,48,58,65,60,68,Young,Average
Y. Chacón,66,83,19,Deportivo Táchira FC,Venezuela,RM,2200000,500,80,64,59,67,27,41,Young,Average
Welliton Helmes,66,66,22,Internacional,Brazil,CAM,1000000,7000,71,63,61,71,30,56,Young,Average
S. Mockenhaupt,66,66,30,SV Wehen Wiesbaden,Germany,CB,700000,3000,82,28,41,50,65,78,Senior,Average
C. Pain,66,66,28,Western United FC,Australia,LM,850000,1000,85,60,60,65,59,68,Adult,Average
M. Adeline,66,79,18,Stade de Reims,France,CM,2000000,2000,64,58,65,68,57,59,Young,Average
N. Opoku,66,70,24,Amiens SC,Ghana,CB,1100000,2000,62,37,43,48,66,76,Adult,Average
T. Salman,66,74,24,Free agent,Qatar,"CB,LWB",0,0,74,34,58,59,65,71,Adult,Average
N. Sosa,66,69,26,Club Atlético River Plate,Uruguay,"ST,CF",1100000,500,71,66,52,59,32,57,Adult,Average
K. Michael,66,74,22,SV Ried,Nigeria,CM,1900000,8000,73,64,68,70,52,59,Young,Average
D. Jastrzembski,66,73,22,Śląsk Wrocław,Poland,"LM,ST",1700000,3000,89,58,61,67,35,60,Young,Average
M. Cabrera,66,68,26,Club Atlético Huracán,Uruguay,ST,1100000,5000,63,64,59,63,20,68,Adult,Average
Z. MacMath,66,66,30,Real Salt Lake,United States,GK,575000,2000,66,65,70,67,37,64,Senior,Average
T. De Smet,66,70,24,Stade de Reims,Belgium,"LB,LM,LWB",1100000,5000,70,47,59,59,64,70,Adult,Average
D. Casiraghi,66,66,29,Südtirol,Italy,"LW,CAM",850000,1000,65,67,64,67,36,71,Adult,Average
A. Kann,66,66,31,FC Cincinnati,United States,GK,450000,2000,66,65,62,64,43,66,Senior,Average
Kwon Chang Hoon,66,66,28,Sangju Sangmu FC,Korea Republic,"RW,RM",850000,2000,66,64,65,70,49,55,Adult,Average
J. Radošević,66,67,28,Brøndby IF,Croatia,"CDM,CM",825000,5000,51,58,60,57,64,79,Adult,Average
F. Stanković,66,77,20,FC Volendam,Serbia,GK,1600000,7000,68,64,65,67,18,64,Young,Average
G. Long,66,69,28,Millwall,England,GK,800000,4000,67,67,66,68,31,66,Adult,Average
C. Sabaly,66,73,23,FC Metz,Senegal,"LM,RM",1700000,2000,82,57,59,69,18,42,Adult,Average
D. Dankerlui,66,68,25,FC Groningen,Suriname,RB,975000,3000,84,51,60,65,58,68,Adult,Average
I. Bel Hassani,66,66,29,RKC Waalwijk,Morocco,"CAM,RW,CM",850000,3000,62,67,69,67,38,57,Adult,Average
N. Bazzana,66,70,26,Delfín Sporting Club,Argentina,CB,1100000,500,51,40,47,51,66,73,Adult,Average
Grego Sierra,66,67,29,Burgos CF,Spain,CB,800000,2000,53,50,52,56,67,69,Adult,Average
L. Pirard,66,68,27,Royale Union Saint-Gilloise,Belgium,GK,775000,4000,66,63,62,69,33,63,Adult,Average
C. Flórez,66,66,27,Sport Boys,Colombia,"LB,CB",825000,500,72,43,58,52,63,76,Adult,Average
M. Zanotti,66,81,19,Inter,Italy,"RB,RM,RWB",1900000,7000,82,59,68,68,60,59,Young,Average
G. Simeone,66,79,19,Real Zaragoza,Argentina,"ST,LM,LW",2000000,8000,75,66,57,64,25,70,Young,Average
B. Danger,66,72,24,Rodez Aveyron Football,France,"CDM,CM",1200000,1000,74,47,60,65,59,74,Adult,Average
T. Sibbick,66,73,23,Heart of Midlothian,England,CB,1600000,2000,75,31,52,61,66,68,Adult,Average
Jacobo,66,67,25,FC Andorra,Spain,"RM,CAM,LM",1000000,2000,74,66,64,70,33,49,Adult,Average
Leândro,66,66,33,Radomiak Radom,Brazil,RM,525000,2000,65,66,62,73,29,51,Senior,Average
A. Zagré,66,75,20,FC Utrecht,France,LWB,1800000,8000,81,43,58,67,58,49,Young,Average
Deng Zhuoxiang,66,66,33,Wuhan Three Towns,China PR,"CM,CAM",525000,6000,69,48,70,67,53,52,Senior,Average
N. Gillekens,66,68,26,KVC Westerlo,Belgium,GK,800000,3000,69,61,67,66,43,63,Adult,Average
F. Lohkemper,66,67,27,1. FC Nürnberg,Germany,ST,1000000,5000,75,65,56,68,30,51,Adult,Average
O. El Hilali,66,78,18,RCD Espanyol de Barcelona,Morocco,"RB,LB",1900000,1000,81,40,55,64,61,61,Young,Average
H. McKirdy,66,68,25,Hibernian,England,"RW,ST",1100000,3000,91,61,58,68,32,53,Adult,Average
C. Wernitznig,66,66,32,SK Austria Klagenfurt,Austria,"CM,LM,RB",675000,4000,67,67,65,68,59,68,Senior,Average
G. Zarfino,66,66,30,Real Sporting de Gijón,Uruguay,"CDM,CM,ST",725000,3000,50,63,57,61,62,81,Senior,Average
F. Hornby,66,73,22,KV Oostende,Scotland,ST,1800000,7000,58,68,50,60,24,72,Young,Average
L. Foster,66,73,21,KVC Westerlo,South Africa,"ST,RW",1800000,3000,79,66,55,63,34,66,Young,Average
C. Thompson,66,66,28,Wycombe Wanderers,England,CM,850000,3000,74,59,62,66,65,78,Adult,Average
G. Tapia,66,78,20,Universidad Católica,Chile,"RW,LW,ST",2100000,3000,78,59,52,69,25,52,Young,Average
I. Jack,66,70,24,Strømsgodset IF,Nigeria,"CDM,CM",1100000,1000,54,45,58,61,63,71,Adult,Average
M. Adams,66,69,25,Al Shabab,England,"CDM,CM",1000000,8000,63,48,53,64,67,69,Adult,Average
J. Gyau,66,66,29,Degerfors IF,United States,"LWB,LM",750000,1000,91,57,56,70,57,70,Adult,Average
G. Mackay-Steven,66,66,31,Heart of Midlothian,Scotland,LW,700000,3000,82,61,60,69,36,56,Senior,Average
Butzke,66,72,23,FC Paços de Ferreira,Spain,"ST,RM",1400000,3000,73,68,45,60,22,53,Adult,Average
J. Quintero,66,70,23,CS Emelec,Ecuador,CB,1100000,500,53,27,47,46,65,69,Adult,Average
M. Malec,66,67,27,Pogoń Szczecin,Poland,CB,850000,3000,68,31,46,46,64,75,Adult,Average
V. Jensen,66,74,22,Rosenborg BK,Denmark,"CM,CAM",1900000,4000,70,58,65,70,56,57,Young,Average
M. Campos,66,66,28,CD Everton de Viña del Mar,Chile,ST,875000,2000,58,68,48,65,28,69,Adult,Average
